path,filename,folder,label,class_name,split
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (242).png,DoubtfulG1 (242).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (383).png,NormalG0 (383).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (200).png,DoubtfulG1 (200).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (64).png,NormalG0 (64).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (409).png,NormalG0 (409).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (62).png,MildG2 (62).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (66).png,ModerateG3 (66).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (30).png,DoubtfulG1 (30).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (85).png,ModerateG3 (85).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (253).png,NormalG0 (253).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (327).png,DoubtfulG1 (327).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (286).png,NormalG0 (286).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (201).png,SevereG4 (201).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (141).png,NormalG0 (141).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (311).png,NormalG0 (311).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (65).png,NormalG0 (65).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (94).png,MildG2 (94).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (181).png,NormalG0 (181).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (2).png,SevereG4 (2).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (122).png,ModerateG3 (122).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (82).png,SevereG4 (82).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (205).png,SevereG4 (205).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (32).png,DoubtfulG1 (32).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (72).png,DoubtfulG1 (72).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (131).png,SevereG4 (131).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (73).png,MildG2 (73).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (280).png,NormalG0 (280).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (116).png,SevereG4 (116).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (336).png,NormalG0 (336).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (377).png,NormalG0 (377).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (284).png,DoubtfulG1 (284).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (187).png,SevereG4 (187).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (35).png,MildG2 (35).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (189).png,SevereG4 (189).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (1).png,ModerateG3 (1).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (106).png,ModerateG3 (106).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (77).png,MildG2 (77).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (102).png,SevereG4 (102).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (161).png,MildG2 (161).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (131).png,DoubtfulG1 (131).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (95).png,ModerateG3 (95).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (191).png,SevereG4 (191).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (292).png,DoubtfulG1 (292).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (147).png,NormalG0 (147).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (355).png,DoubtfulG1 (355).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (418).png,DoubtfulG1 (418).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (103).png,MildG2 (103).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (312).png,DoubtfulG1 (312).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (8).png,SevereG4 (8).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (437).png,NormalG0 (437).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (266).png,DoubtfulG1 (266).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (393).png,DoubtfulG1 (393).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (88).png,MildG2 (88).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (290).png,NormalG0 (290).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (130).png,DoubtfulG1 (130).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (36).png,SevereG4 (36).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (48).png,DoubtfulG1 (48).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (19).png,MildG2 (19).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (94).png,DoubtfulG1 (94).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (449).png,NormalG0 (449).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (124).png,SevereG4 (124).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (130).png,SevereG4 (130).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (9).png,ModerateG3 (9).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (129).png,MildG2 (129).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (405).png,DoubtfulG1 (405).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (201).png,DoubtfulG1 (201).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (61).png,ModerateG3 (61).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (50).png,ModerateG3 (50).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (75).png,MildG2 (75).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (271).png,NormalG0 (271).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (404).png,NormalG0 (404).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (131).png,ModerateG3 (131).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (177).png,SevereG4 (177).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (206).png,SevereG4 (206).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (101).png,SevereG4 (101).png,4Severe,4,Severe,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (146).png,NormalG0 (146).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (58).png,DoubtfulG1 (58).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (44).png,ModerateG3 (44).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (117).png,MildG2 (117).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (297).png,DoubtfulG1 (297).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (136).png,MildG2 (136).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (96).png,NormalG0 (96).png,0Normal,0,Normal,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (176).png,DoubtfulG1 (176).png,1Doubtful,1,Doubtful,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (36).png,ModerateG3 (36).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (183).png,MildG2 (183).png,2Mild,2,Mild,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (94).png,ModerateG3 (94).png,3Moderate,3,Moderate,val
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (34).png,DoubtfulG1 (34).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (46).png,SevereG4 (46).png,4Severe,4,Severe,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (44).png,MildG2 (44).png,2Mild,2,Mild,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (270).png,NormalG0 (270).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (66).png,NormalG0 (66).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (163).png,NormalG0 (163).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (4).png,ModerateG3 (4).png,3Moderate,3,Moderate,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (136).png,SevereG4 (136).png,4Severe,4,Severe,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (85).png,DoubtfulG1 (85).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (11).png,DoubtfulG1 (11).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (58).png,NormalG0 (58).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (134).png,MildG2 (134).png,2Mild,2,Mild,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (350).png,DoubtfulG1 (350).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (42).png,DoubtfulG1 (42).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (75).png,DoubtfulG1 (75).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (341).png,NormalG0 (341).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (161).png,SevereG4 (161).png,4Severe,4,Severe,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (34).png,NormalG0 (34).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (91).png,MildG2 (91).png,2Mild,2,Mild,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (92).png,NormalG0 (92).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (121).png,ModerateG3 (121).png,3Moderate,3,Moderate,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (105).png,MildG2 (105).png,2Mild,2,Mild,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (21).png,ModerateG3 (21).png,3Moderate,3,Moderate,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (101).png,DoubtfulG1 (101).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (120).png,DoubtfulG1 (120).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (134).png,ModerateG3 (134).png,3Moderate,3,Moderate,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (359).png,DoubtfulG1 (359).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (378).png,NormalG0 (378).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (76).png,SevereG4 (76).png,4Severe,4,Severe,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (55).png,SevereG4 (55).png,4Severe,4,Severe,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (79).png,DoubtfulG1 (79).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (140).png,ModerateG3 (140).png,3Moderate,3,Moderate,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (7).png,NormalG0 (7).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (22).png,SevereG4 (22).png,4Severe,4,Severe,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\4Severe\SevereG4 (12).png,SevereG4 (12).png,4Severe,4,Severe,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (163).png,ModerateG3 (163).png,3Moderate,3,Moderate,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (121).png,MildG2 (121).png,2Mild,2,Mild,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (235).png,DoubtfulG1 (235).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (28).png,MildG2 (28).png,2Mild,2,Mild,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (337).png,NormalG0 (337).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (308).png,DoubtfulG1 (308).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (184).png,MildG2 (184).png,2Mild,2,Mild,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (67).png,DoubtfulG1 (67).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (33).png,DoubtfulG1 (33).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (365).png,NormalG0 (365).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (412).png,NormalG0 (412).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (295).png,NormalG0 (295).png,0Normal,0,Normal,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (160).png,DoubtfulG1 (160).png,1Doubtful,1,Doubtful,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\3Moderate\ModerateG3 (148).png,ModerateG3 (148).png,3Moderate,3,Moderate,test
C:\Users\yuely\OneDrive\Desktop\cs760\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (79).png,MildG2 (79).png,2Mild,2,Mild,test
